LotArea,GrLivArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,GarageArea,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl
0.027577181051204748,0.13300678221552373,4,5,1950,1950,0.0,0.29619181946403383,109900,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0336535090794363,0.16974378296910325,5,3,1961,1961,0.20212765957446807,0.3385049365303244,98600,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.05636962770805581,0.1186887716654107,5,7,1921,2006,0.14337152209492635,0.304654442877292,163500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.027577181051204748,0.3686887716654107,6,6,1910,1998,0.19869067103109656,0.35684062059238364,133900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.03756572950992077,0.27354935945742276,6,5,1997,1997,0.13486088379705402,0.4823695345557123,204750,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.03956624366075393,0.21401657874905802,6,8,1993,1993,0.11129296235679215,0.29619181946403383,185000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0418986188038982,0.2362471740768651,7,5,1999,1999,0.25990180032733223,0.3328631875881523,214000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.04496950150739676,0.11793519216277318,4,5,1965,1965,0.15711947626841244,0.304654442877292,94750,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.04358596835635327,0.09438583270535042,5,5,1920,1950,0.07495908346972177,0.25811001410437234,83000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.03748626983570544,0.1678598342125094,4,5,1959,1959,0.15548281505728315,0.0,128950,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.04348313818972166,0.24039186134137153,6,7,1977,2001,0.2635024549918167,0.3385049365303244,205000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.03695342260861437,0.26337603617181615,6,5,1985,1985,0.12127659574468085,0.33568406205923834,178000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.02672649512725233,0.22626224566691786,5,5,1979,1979,0.0,0.28913963328631875,118964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.042543644394587396,0.1680482290881688,7,5,2009,2009,0.2006546644844517,0.5218617771509168,198900,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.030185328004861064,0.27957799547852297,7,4,1931,1950,0.1702127659574468,0.1692524682651622,169500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.03774334525228447,0.3123587038432555,8,5,2003,2004,0.1723404255319149,0.45698166431593795,250000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0444039355909229,0.1343255463451394,4,7,1885,1995,0.10490998363338788,0.192524682651622,100000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0219682628712987,0.08571966842501884,5,5,1948,1950,0.12913256955810148,0.1763046544428773,115000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0336535090794363,0.22287113790504898,5,7,1919,2005,0.12978723404255318,0.0,115000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.048849003248498446,0.2844762622456669,6,6,1977,1977,0.3018003273322422,0.385049365303244,190000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.038444460024772725,0.28654860587792014,6,4,1954,1972,0.16268412438625204,0.22919605077574048,136900,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.030147935216995023,0.20648078372268275,7,5,2000,2000,0.06284779050736497,0.2820874471086037,180000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.04050106335740494,0.44498869630746046,7,5,2007,2007,0.20687397708674304,0.5585331452750353,383970,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.09207974012012433,0.3626601356443105,6,5,1953,1953,0.2960720130932897,0.31734837799717913,217000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.027852952861716795,0.3741522230595328,6,8,1945,2002,0.16824877250409165,0.12693935119887165,259500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.009021010072682231,0.21175584024114544,6,5,1999,1999,0.11931260229132569,0.31029619181946405,176000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.04821799995325902,0.14280331574981162,5,5,1962,1962,0.17872340425531916,0.20310296191819463,139000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.03382177662483349,0.1490203466465712,5,5,2006,2007,0.18412438625204583,0.3032440056417489,155000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
